"date","hour","tmean"
"20220607","22","  15.2"
"20220607","23","  14.2"
"20220608","00","  13.1"
"20220608","01","  13.2"
"20220608","02","  13.7"
"20220608","03","  12.8"
"20220608","04","  11.7"
"20220608","05","  12.6"
"20220608","06","  15.9"
"20220608","07","  19.2"
"20220608","08","  20.1"
"20220608","09","  20.8"
"20220608","10","  22.0"
"20220608","11","  22.0"
"20220608","12","  22.4"
"20220608","13","  21.0"
"20220608","14","  16.2"
"20220608","15","  16.5"
"20220608","16","  16.4"
"20220608","17","  17.0"
"20220608","18","  16.9"
"20220608","19","  17.2"
"20220608","20","  17.4"
"20220608","21","  15.7"
"20220608","22","  16.2"
"20220608","23","  16.4"
"20220609","00","  16.1"
"20220609","01","  15.6"
"20220609","02","  15.1"
"20220609","03","  14.3"
"20220609","04","  13.9"
"20220609","05","  14.0"
"20220609","06","  14.5"
"20220609","07","  12.3"
"20220609","08","  14.9"
"20220609","09","  17.5"
"20220609","10","  18.0"
"20220609","11","  15.2"
"20220609","12","  17.9"
"20220609","13","  16.6"
"20220609","14","  18.6"
"20220609","15","  18.5"
"20220609","16","  18.0"
"20220609","17","  18.7"
"20220609","18","  18.4"
"20220609","19","  17.6"
"20220609","20","  15.9"
"20220609","21","  14.6"
"20220609","22","  14.3"
"20220609","23","  11.5"
"20220610","00","  10.5"
"20220610","01","   9.6"
"20220610","02","   8.8"
"20220610","03","   8.5"
"20220610","04","   8.3"
"20220610","05","  10.1"
"20220610","06","  14.2"
"20220610","07","  15.5"
"20220610","08","  17.2"
"20220610","09","  19.1"
"20220610","10","  20.5"
"20220610","11","  21.4"
"20220610","12","  22.9"
"20220610","13","  23.9"
"20220610","14","  24.0"
"20220610","15","  24.0"
"20220610","16","  24.4"
"20220610","17","  24.2"
"20220610","18","  23.9"
"20220610","19","  22.1"
"20220610","20","  18.2"
"20220610","21","  19.9"
"20220610","22","  15.5"
"20220610","23","  15.1"
"20220611","00","  12.9"
"20220611","01","  12.1"
"20220611","02","  11.0"
"20220611","03","  10.8"
"20220611","04","  11.1"
"20220611","05","  12.1"
"20220611","06","  15.8"
"20220611","07","  18.7"
"20220611","08","  21.2"
"20220611","09","  22.4"
"20220611","10","  23.8"
"20220611","11","  24.8"
"20220611","12","  25.5"
"20220611","13","  26.2"
"20220611","14","  27.1"
"20220611","15","  27.9"
"20220611","16","  28.8"
"20220611","17","  28.0"
"20220611","18","  27.2"
"20220611","19","  24.3"
"20220611","20","  20.6"
"20220611","21","  17.9"
"20220611","22","  16.5"
"20220611","23","  15.4"
"20220612","00","  13.9"
"20220612","01","  13.3"
"20220612","02","  12.6"
"20220612","03","  12.4"
"20220612","04","  13.5"
"20220612","05","  14.3"
"20220612","06","  19.4"
"20220612","07","  20.8"
"20220612","08","  22.7"
"20220612","09","  24.5"
"20220612","10","  25.9"
"20220612","11","  27.6"
"20220612","12","  27.9"
"20220612","13","  28.8"
"20220612","14","  29.6"
"20220612","15","  29.1"
"20220612","16","  29.0"
"20220612","17","  28.0"
"20220612","18","  27.2"
"20220612","19","  24.6"
"20220612","20","  24.5"
"20220612","21","  20.2"
"20220612","22","  19.8"
"20220612","23","  19.1"
"20220613","00","  17.6"
"20220613","01","  18.0"
"20220613","02","  17.5"
"20220613","03","  17.4"
"20220613","04","  17.2"
"20220613","05","  16.5"
"20220613","06","  17.1"
"20220613","07","  18.3"
"20220613","08","  18.8"
"20220613","09","  19.4"
"20220613","10","  20.4"
"20220613","11","  22.0"
"20220613","12","  22.2"
"20220613","13","  22.9"
"20220613","14","  22.4"
"20220613","15","  23.5"
"20220613","16","  23.6"
"20220613","17","  23.0"
"20220613","18","  22.4"
"20220613","19","  21.0"
"20220613","20","  19.1"
"20220613","21","  16.0"
"20220613","22","  13.9"
"20220613","23","  12.6"
"20220614","00","  12.5"
"20220614","01","  11.3"
"20220614","02","  11.2"
"20220614","03","  10.0"
"20220614","04","  10.2"
"20220614","05","  12.6"
"20220614","06","  13.8"
"20220614","07","  16.0"
"20220614","08","  18.2"
"20220614","09","  19.9"
"20220614","10","  22.1"
"20220614","11","  23.8"
"20220614","12","  25.0"
"20220614","13","  26.1"
"20220614","14","  26.3"
"20220614","15","  26.8"
"20220614","16","  26.2"
"20220614","17","  25.9"
"20220614","18","  24.8"
"20220614","19","  23.7"
"20220614","20","  20.4"
"20220614","21","  18.1"
"20220614","22","  16.7"
"20220614","23","  14.7"
"20220615","00","  13.9"
"20220615","01","  13.5"
"20220615","02","  13.3"
"20220615","03","  11.9"
"20220615","04","  12.5"
"20220615","05","  14.3"
"20220615","06","  18.3"
"20220615","07","  20.8"
"20220615","08","  23.2"
"20220615","09","  25.0"
"20220615","10","  27.1"
"20220615","11","  27.9"
"20220615","12","  29.3"
"20220615","13","  29.6"
"20220615","14","  30.3"
"20220615","15","  31.0"
"20220615","16","  31.4"
"20220615","17","  30.8"
"20220615","18","  29.2"
"20220615","19","  26.0"
"20220615","20","  23.9"
"20220615","21","  21.9"
"20220615","22","  19.0"
"20220615","23","  17.9"
"20220616","00","  18.6"
"20220616","01","  17.5"
"20220616","02","  18.5"
"20220616","03","  16.5"
"20220616","04","  16.1"
"20220616","05","  18.6"
"20220616","06","  20.0"
"20220616","07","  23.0"
"20220616","08","  25.0"
"20220616","09","  26.9"
"20220616","10","  27.3"
"20220616","11","  28.1"
"20220616","12","  28.6"
"20220616","13","  29.6"
"20220616","14","  29.8"
"20220616","15","  29.8"
"20220616","16","  29.3"
"20220616","17","  29.0"
"20220616","18","  28.1"
"20220616","19","  26.0"
"20220616","20","  22.9"
"20220616","21","  21.3"
"20220616","22","  18.4"
"20220616","23","  16.8"
"20220617","00","  16.3"
"20220617","01","  16.6"
"20220617","02","  14.6"
"20220617","03","  13.6"
"20220617","04","  14.2"
"20220617","05","  16.9"
"20220617","06","  17.4"
"20220617","07","  19.6"
"20220617","08","  22.2"
"20220617","09","  23.4"
"20220617","10","  25.7"
"20220617","11","  27.1"
"20220617","12","  27.9"
"20220617","13","  28.4"
"20220617","14","  29.3"
"20220617","15","  29.5"
"20220617","16","  29.7"
"20220617","17","  29.3"
"20220617","18","  29.2"
"20220617","19","  28.5"
"20220617","20","  21.6"
"20220617","21","  22.0"
"20220617","22","  19.1"
"20220617","23","  18.3"
"20220618","00","  17.1"
"20220618","01","  16.0"
"20220618","02","  15.6"
"20220618","03","  15.3"
"20220618","04","  15.6"
"20220618","05","  17.9"
"20220618","06","  20.4"
"20220618","07","  22.9"
"20220618","08","  25.6"
"20220618","09","  26.9"
"20220618","10","  29.2"
"20220618","11","  31.0"
"20220618","12","  32.7"
"20220618","13","  33.3"
"20220618","14","  34.1"
"20220618","15","  34.6"
"20220618","16","  35.3"
"20220618","17","  35.8"
"20220618","18","  34.9"
"20220618","19","  33.1"
"20220618","20","  30.5"
"20220618","21","  29.5"
"20220618","22","  28.9"
"20220618","23","  25.5"
"20220619","00","  23.1"
"20220619","01","  20.4"
"20220619","02","  20.1"
"20220619","03","  19.7"
"20220619","04","  19.1"
"20220619","05","  21.4"
"20220619","06","  25.1"
"20220619","07","  28.9"
"20220619","08","  29.7"
"20220619","09","  30.5"
"20220619","10","  32.2"
"20220619","11","  33.2"
"20220619","12","  33.8"
"20220619","13","  34.2"
"20220619","14","  35.3"
"20220619","15","  35.3"
"20220619","16","  35.1"
"20220619","17","  34.6"
"20220619","18","  34.2"
"20220619","19","  32.3"
"20220619","20","  28.9"
"20220619","21","  25.2"
"20220619","22","  23.0"
"20220619","23","  22.1"
"20220620","00","  23.3"
"20220620","01","  26.4"
"20220620","02","  27.9"
"20220620","03","  27.7"
"20220620","04","  22.2"
"20220620","05","  25.2"
"20220620","06","  25.8"
"20220620","07","  26.4"
"20220620","08","  27.3"
"20220620","09","  27.7"
"20220620","10","  28.2"
"20220620","11","  29.5"
"20220620","12","  27.4"
"20220620","13","  27.2"
"20220620","14","  27.4"
"20220620","15","  26.9"
"20220620","16","  26.4"
"20220620","17","  25.9"
"20220620","18","  26.2"
"20220620","19","  24.3"
"20220620","20","  22.4"
"20220620","21","  19.2"
"20220620","22","  17.7"
"20220620","23","  16.6"
"20220621","00","  15.1"
"20220621","01","  14.8"
"20220621","02","  14.0"
"20220621","03","  13.5"
"20220621","04","  13.5"
"20220621","05","  14.0"
"20220621","06","  14.8"
"20220621","07","  15.9"
"20220621","08","  18.3"
"20220621","09","  20.6"
"20220621","10","  22.7"
"20220621","11","  23.9"
"20220621","12","  26.4"
"20220621","13","  27.7"
"20220621","14","  27.2"
"20220621","15","  29.1"
"20220621","16","  29.4"
"20220621","17","  28.7"
"20220621","18","  27.0"
"20220621","19","  26.2"
"20220621","20","  25.2"
"20220621","21","  22.3"
"20220621","22","  21.1"
"20220621","23","  21.5"
"20220622","00","  23.0"
"20220622","01","  21.9"
"20220622","02","  20.0"
"20220622","03","  20.3"
"20220622","04","  20.5"
"20220622","05","  20.3"
"20220622","06","  20.3"
"20220622","07","  21.3"
"20220622","08","  21.7"
"20220622","09","  21.0"
"20220622","10","  22.3"
"20220622","11","  22.0"
"20220622","12","  23.5"
"20220622","13","  23.6"
"20220622","14","  23.6"
"20220622","15","  20.5"
"20220622","16","  21.3"
"20220622","17","  20.7"
"20220622","18","  20.6"
"20220622","19","  21.4"
"20220622","20","  19.8"
"20220622","21","  17.9"
"20220622","22","  17.3"
"20220622","23","  17.1"
"20220623","00","  16.8"
"20220623","01","  16.1"
"20220623","02","  16.9"
"20220623","03","  15.4"
"20220623","04","  15.8"
"20220623","05","  16.3"
"20220623","06","  19.7"
"20220623","07","  20.7"
"20220623","08","  23.1"
"20220623","09","  24.9"
"20220623","10","  25.9"
"20220623","11","  26.6"
"20220623","12","  28.0"
"20220623","13","  29.0"
"20220623","14","  29.7"
"20220623","15","  30.0"
"20220623","16","  30.2"
"20220623","17","  29.6"
"20220623","18","  28.5"
"20220623","19","  18.8"
"20220623","20","  -999"
"20220623","21","  -999"
"20220623","22","  -999"
"20220623","23","  -999"
"20220624","00","  -999"
"20220624","01","  -999"
"20220624","02","  -999"
"20220624","03","  -999"
"20220624","04","  -999"
"20220624","05","  -999"
"20220624","06","  -999"
"20220624","07","  21.4"
"20220624","08","  22.7"
"20220624","09","  23.4"
"20220624","10","  23.2"
"20220624","11","  21.9"
"20220624","12","  20.5"
"20220624","13","  20.2"
"20220624","14","  20.8"
"20220624","15","  18.7"
"20220624","16","  18.5"
"20220624","17","  18.7"
"20220624","18","  19.3"
"20220624","19","  19.5"
"20220624","20","  19.2"
"20220624","21","  18.5"
"20220624","22","  17.9"
"20220624","23","  17.0"
"20220625","00","  16.8"
"20220625","01","  16.5"
"20220625","02","  16.4"
"20220625","03","  15.9"
"20220625","04","  13.5"
"20220625","05","  15.4"
"20220625","06","  18.9"
"20220625","07","  21.8"
"20220625","08","  21.9"
"20220625","09","  22.8"
"20220625","10","  24.0"
"20220625","11","  25.0"
"20220625","12","  25.8"
"20220625","13","  26.2"
"20220625","14","  -999"
"20220625","15","  -999"
"20220625","16","  -999"
"20220625","17","  -999"
"20220625","18","  -999"
"20220625","19","  -999"
"20220625","20","  -999"
"20220625","21","  -999"
"20220625","22","  -999"
"20220625","23","  -999"
"20220626","00","  -999"
"20220626","01","  -999"
"20220626","02","  -999"
"20220626","03","  -999"
"20220626","04","  -999"
"20220626","05","  -999"
"20220626","06","  -999"
"20220626","07","  -999"
"20220626","08","  -999"
"20220626","09","  -999"
"20220626","10","  -999"
"20220626","11","  -999"
"20220626","12","  -999"
"20220626","13","  -999"
"20220626","14","  -999"
"20220626","15","  -999"
"20220626","16","  -999"
"20220626","17","  -999"
"20220626","18","  -999"
"20220626","19","  -999"
"20220626","20","  -999"
"20220626","21","  -999"
"20220626","22","  -999"
"20220626","23","  -999"
"20220627","00","  -999"
"20220627","01","  -999"
"20220627","02","  -999"
"20220627","03","  -999"
"20220627","04","  -999"
"20220627","05","  -999"
"20220627","06","  18.0"
"20220627","07","  18.0"
"20220627","08","  18.6"
"20220627","09","  20.6"
"20220627","10","  20.4"
"20220627","11","  20.7"
"20220627","12","  20.7"
"20220627","13","  21.9"
"20220627","14","  22.2"
"20220627","15","  22.9"
"20220627","16","  22.1"
"20220627","17","  21.7"
"20220627","18","  19.6"
"20220627","19","  19.8"
"20220627","20","  18.9"
"20220627","21","  19.3"
"20220627","22","  18.9"
"20220627","23","  17.4"
"20220628","00","  16.4"
"20220628","01","  15.1"
"20220628","02","  15.0"
"20220628","03","  14.8"
"20220628","04","  15.2"
"20220628","05","  16.0"
"20220628","06","  15.7"
"20220628","07","  17.8"
"20220628","08","  19.7"
"20220628","09","  20.7"
"20220628","10","  21.6"
"20220628","11","  22.6"
"20220628","12","  22.8"
"20220628","13","  23.0"
"20220628","14","  22.7"
"20220628","15","  22.7"
"20220628","16","  22.2"
"20220628","17","  22.5"
"20220628","18","  22.2"
"20220628","19","  21.3"
"20220628","20","  20.4"
"20220628","21","  18.6"
"20220628","22","  18.5"
"20220628","23","  18.6"
"20220629","00","  18.4"
"20220629","01","  19.4"
"20220629","02","  18.6"
"20220629","03","  17.8"
"20220629","04","  16.1"
"20220629","05","  16.8"
"20220629","06","  18.4"
"20220629","07","  20.1"
"20220629","08","  21.5"
"20220629","09","  23.4"
"20220629","10","  23.3"
"20220629","11","  24.9"
"20220629","12","  26.2"
"20220629","13","  26.0"
"20220629","14","  27.0"
"20220629","15","  27.5"
"20220629","16","  27.6"
"20220629","17","  27.9"
"20220629","18","  27.1"
"20220629","19","  25.4"
"20220629","20","  21.3"
"20220629","21","  19.4"
"20220629","22","  18.2"
"20220629","23","  17.2"
"20220630","00","  16.7"
"20220630","01","  15.7"
"20220630","02","  14.8"
"20220630","03","  15.0"
"20220630","04","  14.5"
"20220630","05","  16.3"
"20220630","06","  21.0"
"20220630","07","  21.9"
"20220630","08","  23.5"
"20220630","09","  25.2"
"20220630","10","  26.4"
"20220630","11","  28.3"
"20220630","12","  28.9"
"20220630","13","  29.8"
"20220630","14","  28.4"
"20220630","15","  27.9"
"20220630","16","  26.9"
"20220630","17","  24.5"
"20220630","18","  23.4"
"20220630","19","  20.8"
"20220630","20","  17.6"
"20220630","21","  15.6"
"20220630","22","  -999"
"20220630","23","  -999"
"20220701","00","  -999"
"20220701","01","  -999"
"20220701","02","  -999"
"20220701","03","  -999"
"20220701","04","  -999"
"20220701","05","  -999"
"20220701","06","  -999"
"20220701","07","  14.0"
"20220701","08","  14.7"
"20220701","09","  15.2"
"20220701","10","  17.5"
"20220701","11","  18.6"
"20220701","12","  18.7"
"20220701","13","  20.6"
"20220701","14","  20.6"
"20220701","15","  22.2"
"20220701","16","  21.0"
"20220701","17","  21.1"
"20220701","18","  20.6"
"20220701","19","  19.9"
"20220701","20","  18.2"
"20220701","21","  15.2"
"20220701","22","  14.0"
"20220701","23","  13.0"
"20220702","00","  12.5"
"20220702","01","  11.6"
"20220702","02","  10.7"
"20220702","03","  10.7"
"20220702","04","  10.4"
"20220702","05","  13.2"
"20220702","06","  15.2"
"20220702","07","  16.9"
"20220702","08","  18.8"
"20220702","09","  20.6"
"20220702","10","  22.4"
"20220702","11","  23.8"
"20220702","12","  24.5"
"20220702","13","  25.3"
"20220702","14","  26.1"
"20220702","15","  27.0"
"20220702","16","  27.2"
"20220702","17","  27.0"
"20220702","18","  26.2"
"20220702","19","  24.4"
"20220702","20","  21.0"
"20220702","21","  20.6"
"20220702","22","  18.8"
"20220702","23","  17.9"
"20220703","00","  16.6"
"20220703","01","  15.7"
"20220703","02","  15.0"
"20220703","03","  13.7"
"20220703","04","  13.4"
"20220703","05","  15.6"
"20220703","06","  19.7"
"20220703","07","  22.9"
"20220703","08","  23.9"
"20220703","09","  25.5"
"20220703","10","  26.9"
"20220703","11","  27.8"
"20220703","12","  28.4"
"20220703","13","  29.2"
"20220703","14","  29.5"
"20220703","15","  30.2"
"20220703","16","  30.1"
"20220703","17","  29.7"
"20220703","18","  28.4"
"20220703","19","  26.1"
"20220703","20","  -999"
"20220703","21","  -999"
"20220703","22","  -999"
"20220703","23","  -999"
"20220704","00","  -999"
"20220704","01","  -999"
"20220704","02","  -999"
"20220704","03","  -999"
"20220704","04","  -999"
"20220704","05","  -999"
"20220704","06","  18.8"
"20220704","07","  19.4"
"20220704","08","  19.9"
"20220704","09","  21.8"
"20220704","10","  24.0"
"20220704","11","  24.8"
"20220704","12","  25.8"
"20220704","13","  24.6"
"20220704","14","  26.0"
"20220704","15","  25.3"
"20220704","16","  24.6"
"20220704","17","  24.2"
"20220704","18","  23.9"
"20220704","19","  22.6"
"20220704","20","  21.1"
"20220704","21","  19.8"
"20220704","22","  19.5"
"20220704","23","  17.8"
"20220705","00","  17.9"
"20220705","01","  17.9"
"20220705","02","  15.8"
"20220705","03","  14.6"
"20220705","04","  14.8"
